ORIGEN,PRODUCTO,GRADO DE ALCOHOL,REGISTRO SANITARIO,VIGENCIA DE REGISTRO SANITARIO,RESOLUCIÓN DE REGISTRO SANITARIO,PRODUCTOR,NOMBRE EMPRESA DISTRIBUIDORA,NIT
I,V. Tinto Cab. Sauv. Reserva Marca Altivo,14.13,INVIMA 2009L-0004439,30/07/2019,9026235,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Tinto Corso,10,INVIMA 2019L-0010072,5/07/2029,19024331,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
I,V. Tinto Malbec Classic Altivo,12.83,INVIMA 2011L-0005355,5/07/2021,11034633,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
I,V. Tinto Malbec Reserva Marca Altivo,14.13,INVIMA 2009L-0004439,30/07/2019,9026235,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Tinto Viejo Roble,10,INVIMA 2019L-0010071,5/07/2029,19024330,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Blanco,11.55,INVIMA 2019L-0010381,6/12/2029,19052814,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Blanco 10°,10,INVIMA 2019L-0010202,6/09/2029,19036269,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Blanco Sauvignon Blanc,11.86,INVIMA 2019L-0010297,8/10/2029,19042091,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Blanco Torrontes,11.86,INVIMA 2019L-0010297,8/10/2029,19042091,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Tinto,11.55,INVIMA 2019L-0010381,6/12/2029,19052814,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Tinto 10°,10,INVIMA 2019L-0010202,6/09/2029,19036269,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Tinto Cabernet Sauvignon,11.86,INVIMA 2019L-0010297,8/10/2029,19042091,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Tinto Malbec,11.86,INVIMA 2019L-0010297,8/10/2029,19042091,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Valleverde Tinto Merlot,11.86,INVIMA 2019L-0010297,8/10/2029,19042091,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Vehemente Blanco,9.94,INVIMA 2021L-0011168,3/08/2031,21031335,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Vehemente Rose,9.94,INVIMA 2021L-0011168,10/08/2031,21031335,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Vehemente Tinto,9.94,INVIMA 2021L-0011168,10/08/2031,21031335,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Viejo Roble Blanco 11.55,11.55,INVIMA 2019L-0010360,3/12/2029,19052254,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Viejo Roble Blanco Sauvignon Blanc,11.86,INVIMA 2019L-0010094,18/07/2029,19043828,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Viejo Roble Tinto 11.55°,11.55,INVIMA 2019L-0010360,3/12/2029,19052254,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Viejo Roble Tinto Cab. Sauv.,11.86,INVIMA 2019L-0010094,18/07/2029,19043828,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Viejo Roble Tinto Merlot,11.86,INVIMA 2019L-0010094,18/07/2029,19043828,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Wine Sab Naranja Esp Cooler Mimosa,4,INVIMA 2015L-0007861,9/11/2025,15040790,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,V. Wine Sab. Naranja Esp Cooler Mimosa,4,INVIMA 2015L-0007861,9/11/2025,15040790,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Duggans Dew,40,INVIMA 2021L-0011135,27/07/2031,21028134,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Duggans Dew,40,INVIMA 2021L-0011135,27/07/2031,21028134,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Duggans Dew,40,INVIMA 2021L-0011135,27/07/2031,21028134,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Duggans Dew,40,INVIMA 2021L-0011135,27/07/2031,21028134,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Kingdom Key,40,INVIMA 2021L-0011160,10/08/2031,21031113,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Kingdom Key,40,INVIMA 2021L-0011160,10/08/2031,21031113,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Kingdom Key,40,INVIMA 2021L-0011160,10/08/2031,21031113,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. Kingdom Key,40,INVIMA 2021L-0011160,10/08/2031,21031113,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. The Damarcus,40,INVIMA 2022L-0011486,13/04/2032,22005622,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. The Damarcus,40,INVIMA 2022L-0011486,13/04/2032,22005622,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. The Damarcus,40,INVIMA 2022L-0011486,13/04/2032,22005622,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
N,W. The Darmacus,40,INVIMA 2022L-0011486,13/04/2032,22005622,VINOS DE LA CORTE S.A. EN REORGANIZACION,VINOS DE LA CORTE S.A. EN REORGANIZACION,8170015325
I,Ap. Baileys Chocolat Lu. Ir. Cr. Liqu,15.71,INVIMA 2015L-0007757,8/09/2025,15032513,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Baileys Sab Dul Lech Iri Crea Liqu,17.22,INVIMA 2014L-0007297,10/10/2024,14029278,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Gordons London Dry Gin & Tonic,5,INVIMA 2021L-0010911,26/02/2031,21004133,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Gordons Premium Pink Gin & Tonic,5.02,INVIMA 2021L-0010951,17/03/2031,21006480,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. No Vin. Gordons & Tonic,6.47,INVIMA 2014L-0007388,12/12/2024,14038378,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. No Vinico Smirnoff & Cranberry,4.9,INVIMA 2015L-0007497,24/03/2025,15008066,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Smirnoff Ice Premium,5.02,INVIMA 2011L-0005382,21/07/2021,11039007,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Smirnoff Selt. Orange & Grapefruit,4.69,INVIMA 2021L-0010927,1/03/2031,21004214,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ap. Tanqueray Gin & Tonic London Dry,6.4,INVIMA 2020L-0010854,9/01/2031,21010747,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Baileys Strawberries & Cream,17.1,INVIMA 2022L-0011547,11/05/2032,22009061,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Baileys With A Hint Of Coffee,17.1,INVIMA 2010L-0005120,20/12/2020,14005963,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,C. Guinness Draught Irish Stout(24x440,4.14,0003980,28/07/2018,9032883,DIAGEO DE COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ch. Moet Chandon Brut Imperial,12.55,INVIMA L-000027,5/11/2024,14038031,GLOBAL WINE & SPIRITS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,Ch. Nectar Imperial,12.05,INVIMA L-001233,25/07/2026,16025125,GLOBAL WINE & SPIRITS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,Ch. Veuve C. Brut,12,INVIMA L-001342,18/03/2026,16007188,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ch. Veuve Clicquot Pons La Grande Dame,12.3,INVIMA L-000766,12/06/2025,22024847,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,Ch. Veuve Clicquot Ponsardin Brut,12.1,INVIMA L-001342,18/03/2026,16007188,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S. A.,DIAGEO COLOMBIA S.A.,8300060514
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,15009259,DIAGEO COLOMBIA S. A.,DIAGEO COLOMBIA S.A.,8300060514
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S. A.,DIAGEO COLOMBIA S.A.,8300060514
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,19055024,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Gordons Crisp Cucumber,37.6,INVIMA 2014L-0007386,12/12/2024,14038376,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,15035534,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,15035534,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,19036259,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,19041509,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. London Dry Tanqueray,47.3,INVIMA L-002695,19/08/2026,17042224,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. London Dry Tanqueray,47.3,INVIMA L-002695,19/08/2026,18004225,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Tanqueray,47.3,INVIMA L-002695,19/08/2026,19036258,,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Tanqueray,47.3,INVIMA L-002695,19/08/2026,16029558,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Tanqueray Rangpur,41.4,INVIMA 2015L-0007569,2/06/2025,15018207,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Gin. Tanqueray Ten,47,INVIMA 2005L-0001989,19/11/2024,14034794,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,J & B Rare Scotch Whisky,40,INVIMA 2005L-0001990,22/10/2024,14031962,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,L. Baileys Tres Lech.Irish Cream Lique,17.09,INVIMA 2018L-0009700,21/12/2028,18052857,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff Sab. Lulo Sin Az.,25.1,INVIMA 2021L-0011234,23/09/2031,21039082,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,19044814,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,18050377,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,18050377,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,19051210,INDUSTRIA LICORERA DE CALDAS,DIAGEO COLOMBIA S.A.,8300060514
I,L. De Vodka Smirnoff X1 Sab. Lulo Pet,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,L. De Whisky Orange Black Y White,30.3,INVIMA 2021L-0011351,23/12/2031,21054767,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,L. Gordons Prem. Pink Dist. Gin 37.5,37.6,INVIMA 2018L-0009762,10/01/2029,18055940,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
N,L. Sab. De Whisky Masters Choice,30,INVIMA 2018L-0009423,13/07/2028,18025561,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
N,L. Sab. De Whisky Masters Choice,30,INVIMA 2018L-0009423,13/07/2028,18025561,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,L. Whisky J & B Rare Urban Honey,35,INVIMA 2014L-0007389,12/12/2024,14038379,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Mezcal Union El Viejo Joven,44.95,INVIMA 2021L-0011047,28/05/2031,21017705,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Mezcal Union Uno Joven,39.93,INVIMA 2019L-0010278,8/10/2029,19041684,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Mezcal Union Uno Joven,39.93,INVIMA 2019L-0010278,8/10/2029,21010154,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Añejo Aniversario Pampero,40,INVIMA 2016L-0008524,14/12/2026,15010712,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Añejo Aniversario Rva Excl Pampero,40.15,INVIMA 2016L-0008524,14/12/2026,16051049,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Cent. Gran Rva Edic. Negra,43,INVIMA 2017L-0008608,23/02/2027,17004447,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Cent. X O Sol. Gran Rva Esp,40.37,INVIMA 2005L-0002291,24/08/2025,15028910,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Centenario Ambar Solera 12,40.01,INVIMA 2017L-0008834,10/08/2027,17027976,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Centenario Sol. Gran Rva 23,40,INVIMA 2005L-0002290,14/08/2025,19041087,GLOBAL WINE & SPIRITS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Centenario Sol. Gran Rva 23,40.35,INVIMA 2005L-0002290,14/08/2025,15028911,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Centenario Solera Rva 15,40.48,INVIMA 2005L-0002293,14/08/2025,15028912,GLOBAL WINE & SPIRITIS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,Ron Zacapa Centenario Xo Sol. Gran Rva,40.37,INVIMA 2005L-0002291,24/08/2025,19041508,GLOBAL WINE & SPIRITS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice (Beb.Vo.Sabor Limon),3.9,INVIMA 2001L-0000286,16/02/2031,21002756,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice (Beb.Vo.Sabor Limon),3.9,INVIMA 2001L-0000286,16/02/2031,21002756,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Blue,3.94,INVIMA 2021L-0010976,6/04/2031,21009085,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Green Apple,3.96,INVIMA 2015L-0007529,14/04/2025,16007186,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Green Apple,3.96,INVIMA 2015L-0007529,14/04/2025,15011732,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Guarana,4.7,INVIMA 2015L-0007972,29/12/2025,15048766,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Guarana,4.7,INVIMA 2015L-0007972,29/12/2025,16006157,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Smirnoff Ice Premium (Hecho Con Vodka),5.02,INVIMA 2011L-0005382,21/07/2021,11039007,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. 100 De Agave Añejo Res. Don Julio,38.05,INVIMA 2017L-0009151,21/12/2027,17051408,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Añejo Don Julio 70 1942,35.11,INVIMA 2017L-0008709,2/05/2027,19020074,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Añejo Don Julio 70 1942,35.11,INVIMA 2017L-0008709,2/05/2027,17014473,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Añejo Reserva De Don Julio,38.16,INVIMA 2007L-0003439,29/12/2017,11004000,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Don Julio 1942 100 De Agave Añejo,38,INVIMA 2020L-0010650,10/09/2030,20028374,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Reposado Reserva De Don Julio,38.16,INVIMA 2006L-0002725,17/12/2025,15046542,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Res. Don Julio 100 Agave Añejo.,38.05,INVIMA 2017L-0009151,21/12/2027,19050241,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Res. Don Julio 100 De Agave Bco,38.09,INVIMA 2017L-0008808,11/07/2027,19051209,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq. Res. Don Julio Rep. 100 De Agave,38.16,INVIMA 2006L-0002725,17/12/2025,19051208,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,Teq.100 Agave Bco.Reser De Don Julio,38.09,INVIMA 2017L-0008808,11/07/2027,17025402,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,V Sta Rita Tto Estate Reserve Cab Sauv,14,INVIMA L-000412,14/04/2025,18042971,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V Sta Rita Tto Estate Reserve Cab Sauv,14,INVIMA L-000412,14/04/2025,18042971,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. Alegoria Nva. Corr. Gran Rva Malbec,14.4,INVIMA 2014L-0007249,3/09/2024,19025854,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. B. 120 Reserva Especial Chardonnay,13.73,INVIMA L-002282,29/10/2028,18042993,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. B. Col Priv Sauv Blanc Navarro Cor,13.3,INVIMA 2014L-0007250,3/09/2024,18049061,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. B. Santa Rita Estate Res Sauv Blanc,14.05,INVIMA L-000409,14/04/2025,19022726,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. B. Santa Rita Estate Res Sauv Blanc,14.05,INVIMA L-000409,14/04/2025,19022726,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. Bl. ChardonnayChenin Los Arboles,13.1,INVIMA 2014L-0007128,27/06/2024,14015941,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,V. Blanco Chardonay Los Arboles,13.1,INVIMA 2015L-0007668,8/07/2025,15024002,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,V. Blanco Chardonnay Los Vascos,13.9,INVIMA 2007L-0003239,3/11/2026,16043006,DICERMEX S.A - EN REORGANIZACION,DIAGEO COLOMBIA S.A.,8300060514
I,V. Blanco Sauv. Blanc Los Vascos,13.3,INVIMA 2007L-0003235,2/01/2027,16051726,DICERMEX S.A - EN REORGANIZACION,DIAGEO COLOMBIA S.A.,8300060514
I,V. Cab. Sauv. Santa Rita Tres Medallas,13.3,INVIMA 2016L-0008066,22/02/2026,18020043,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. Carmenere Santa Rita Tres Medallas,13.8,INVIMA 2016L-0008067,22/02/2026,18019954,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. Chard. Santa Rita Tres Medallas,13.5,INVIMA 2016L-0008124,1/04/2026,18019956,MARPICO S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. E&J Gallo Fam. Vineyards Merlot,12.67,INVIMA L-002264,25/10/2028,18043003,GLOBAL WINE & SPIRITS LTDA,DIAGEO COLOMBIA S.A.,8300060514
I,V. Endulzado Blanco Los Arboles,12.9,INVIMA 2015L0007670,8/07/2025,15024005,DIAGEO COLOMBIA S.A.,DIAGEO COLOMBIA S.A.,8300060514
I,V. Esp. Ext. Brut Blanco Los Arboles,12,INVIMA 2015L-0007848,20/10/2025,15039177,DIAGEO COLOMBIA S.A,DIAGEO COLOMBIA S.A.,8300060514
I,V. Esp. Extra Brut Navarro Correas,12.4,INVIMA 2014L-0007300,6/10/2024,18041256,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F T Col Priv Malbec Navarro Correas,13.9,INVIMA 2014L-0007284,30/09/2024,18050391,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F. Blanco Colecc Priva Chard Navarro Correas,13.6,INVIMA 2014L-0007248,3/09/2024,18036373,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F. Tinto Colecc Priva Cab Sauv Navarro Correas,13.9,INVIMA 2014L-0007247,3/09/2024,18047199,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F. Tinto Colecc Priva Malbec Navarro Correas,13.9,INVIMA 2014L-0007284,30/09/2024,18036374,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F. Tinto StructuraUltra Navarro Correas,15.2,INVIMA 2014L-0007267,15/09/2024,18054908,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. F.T.Col Pri Cab Sauv Merl Mal Nav C,13.9,INVIMA 2014L-0007266,15/09/2024,18043048,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIAGEO COLOMBIA S.A.,8300060514
I,V. Gallo Fam. Viney. Sonoma C. Cab.Sauv,13.62,000876R1,14/06/2016,7014269,DIST. DE LICORES S.A.S,DIAGEO COLOMBIA S.A.,8300060514
I,V. Gallo Fam. Viney. Sonoma C. Chard.,13.85,000874R1,14/06/2016,7014240,DIST. DE LICORES S.A.S,DIAGEO COLOMBIA S.A.,8300060514
